id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11
258,1.1609529,0.36203778,0.4227691,1.5098648,1.364981,0.9046487,-0.41251555,0.20293254,0.31977433,0.37615553,-1.590709,0.20432028
259,0.67589253,0.7357644,0.66145283,1.6594096,0.60786825,0.6941112,-0.39217594,0.00893635,0.09200409,0.58080894,-1.3659502,0.2819581
26,1.5102159,0.37547147,-0.5209582,1.7043427,0.22140037,0.31073028,0.03518429,-0.28832918,-0.123555265,-0.17796126,0.70967925,0.10741938
260,0.6660002,0.5199231,0.6614874,1.1658787,1.2561419,0.631493,-0.13881372,0.40652397,0.09524864,0.32945618,-1.402697,0.0037007108
261,1.061958,1.6026285,0.84839267,0.8376629,1.2062737,0.8377943,0.055756383,0.5177438,0.023950595,1.1267135,-0.96926117,0.349832
262,1.5136415,1.7145077,0.6140391,0.3191029,1.18751,0.77041817,0.34886742,0.07464053,0.09149002,1.019627,-0.43408588,0.1943368
263,1.5073148,1.3292218,0.9573187,0.58144003,1.0310149,1.4384035,0.23321341,0.52268124,0.23053345,0.65440804,-1.0200242,-0.016524151
264,1.313567,1.6191251,0.6529968,0.4531758,1.0226336,1.0508357,0.28508464,0.07461826,0.1252517,0.8777846,-0.35412753,0.26646733
265,1.3829762,2.0546725,1.0127742,0.5043266,1.0637689,0.8169889,0.28760704,0.007158215,0.24040723,0.94912595,-0.28439528,-0.043359682
266,1.1106346,1.3357577,0.34622055,0.74689305,1.1321491,0.8374102,-0.05456197,0.57159996,0.62272686,0.78282875,-0.9150389,0.35257545
267,0.09728125,1.4916376,0.083354056,1.5670244,0.5013346,0.30010813,-0.984181,0.16627482,-0.4576722,1.2116624,-1.1451548,-0.03879647
268,0.7102866,1.5784148,0.35167086,1.1691806,0.7369681,0.38533294,-0.87695843,0.101388454,-0.12208075,0.881883,-1.1042169,0.1436925
269,0.47482458,1.6874086,0.35747293,0.9510692,0.61761385,0.5004671,-0.86141706,0.15364163,0.038463585,1.1689243,-0.79162085,0.27408966
27,1.4546726,0.40611154,-0.42748308,1.8826315,-0.23173025,0.47343406,-0.07120884,-0.22420609,0.058202896,-0.31239337,0.6602878,0.30042222
270,0.65279585,1.4390696,0.03268364,1.3515439,0.84523714,0.32875463,-0.83123803,-0.29411712,0.14930972,0.7664984,-1.0886394,0.11870998
271,0.53203094,1.5601069,-0.5265838,1.2193611,-0.44805557,0.09055788,-0.30729884,0.50440574,-0.011939496,1.0971481,-1.0705296,0.7176556
272,0.85443807,0.9478336,-0.69593054,1.4558306,0.30049625,0.13173334,-0.6050576,-0.15817079,-0.07401159,0.8558172,-1.3925365,0.18213274
273,0.4745675,1.0267478,-0.59443265,1.5537599,0.03297049,0.011838933,-0.5662395,-0.12168549,0.069338955,0.89943355,-1.2167006,-0.015660856
274,0.5131196,0.9882887,-0.48080194,1.5940123,-0.053443216,0.23361278,-0.45818388,0.38984162,-0.10771334,1.2005309,-1.330655,0.10945237
275,1.0241708,1.1412853,-0.89505583,1.4864279,0.45248243,0.28773642,-0.55824494,0.13439833,-0.004730045,1.1202673,-1.1681106,0.4601269
276,0.8199728,1.4317627,-1.4397782,1.189284,-0.21858211,-0.4195157,0.10505113,0.5969871,0.3916125,0.46979785,-1.5530385,0.12374272
277,0.8264668,1.2101173,-0.80267614,1.4876666,-0.39239177,0.18176968,0.10089608,0.13521762,-0.2572315,0.6674723,-1.1464101,0.49999163
278,0.9976774,1.2348918,-1.2024632,1.1461473,-0.9053296,0.26786187,-0.03533907,0.853625,0.04878276,1.0233247,-0.6395151,0.14967914
279,1.0862409,1.4008634,-0.9788767,0.8774215,-0.7599529,0.19464713,0.49472272,0.8169925,0.12550932,0.44662035,-0.9290405,-0.25146148
28,1.3709903,0.4025278,-0.3630522,1.8460968,-0.056450512,0.21611537,0.16345981,-0.21233715,-0.1485121,0.12766625,0.5814589,0.06468698
280,1.0881158,1.2995204,-1.1676468,1.3459171,-0.5439825,0.15036774,-0.05224829,0.4847217,-0.020360203,0.8997737,-0.9391731,0.35049126
281,0.4091968,1.4726143,-0.7499191,1.1064271,-0.2817722,-0.7072086,0.44929224,0.36439258,0.44798988,-0.3149465,-1.1781161,-0.17332919
282,0.395486,1.8028215,-1.2760737,0.60256296,-0.29951227,0.19398192,0.24016318,0.77177167,0.94414467,0.6434355,-0.2617219,-1.1415104
283,0.14963907,1.4801816,-1.0789369,0.6806623,-0.42604992,0.5682201,0.5343804,1.4087609,0.5296174,0.4781624,0.2211278,-1.6914167
284,0.09083217,1.4180691,-1.4764779,0.7332668,0.071984015,1.0636106,0.43647885,1.1462595,0.2344656,0.81060094,0.4659166,-1.6508033
285,0.26227337,1.1494557,-1.0558293,0.682779,0.14376548,0.7411754,0.14590439,1.2703592,0.5767712,0.10548979,0.45474845,-2.0863495
286,0.58232826,1.3647686,-1.2227287,0.35846135,-0.21826608,0.40117538,0.38367283,0.9855892,0.69694036,0.013804315,-0.19557984,-1.3791736
287,0.50059474,1.1665792,-1.4915063,1.0345281,-0.2411569,0.25024837,0.13227217,1.2228533,0.64022094,0.17620867,-0.7709905,-1.3396257
288,0.5891067,1.718405,-0.8671427,0.38391036,-0.94167924,0.11383328,0.4462414,0.5401552,0.77372855,0.019214531,-0.193815,-1.2127274
289,0.18077148,1.4026668,-0.36061853,0.78896207,-0.97700864,0.13298495,0.9565879,-0.15649942,0.20113832,-0.6967161,-0.69884616,-0.7370785
29,1.3177389,0.43940324,-0.39954278,1.9657333,-0.23649694,0.4900665,0.3497277,-0.04035362,-0.10408467,-0.15786539,0.69300205,0.22468257
290,-0.22546554,1.626128,-0.70977575,0.48784587,-0.53963876,0.25868833,0.9685979,0.23507667,0.4707873,-0.6724447,-0.7287608,-0.63339114
291,-0.28343636,1.5837102,-0.30349112,0.3189133,-0.50905925,0.6180109,0.92094743,-0.20800738,0.1282169,-0.7539887,-0.5944452,-0.6650455
292,-0.9318552,1.5516847,-0.49490887,0.6705691,0.22097692,0.7254889,1.309031,0.3357944,-0.45889878,-0.13571209,-0.44310683,-0.4534509
293,-0.64479226,1.3283049,-0.47104484,0.72101164,0.24309061,0.75714886,1.3351382,-0.08232797,-0.47002926,-0.55911624,-0.42596167,-0.65352225
294,-0.62526935,1.2827251,-0.5867049,0.6711833,-0.01384612,0.4352309,1.6533055,-0.22110666,-0.09647809,-0.3934728,-0.27922577,-0.91844463
295,-0.0927044,1.6185507,-0.6787729,0.514205,-0.37349084,0.20578773,1.4046103,-0.036189824,-0.08351295,-0.41057363,-0.25932932,-0.8408641
296,-0.2121502,1.6524622,-0.75831693,0.4892925,-0.7459621,-0.0062079234,1.1682348,0.27306822,-0.14297809,-0.24914959,-0.54986084,-0.028320685
297,0.3983063,1.3529147,-0.1780753,0.983722,-1.0293639,-0.22570528,0.92933583,-0.6674368,0.34873325,-0.1353887,-0.82073814,-0.9846097
298,-0.17860061,1.1234291,0.028484091,0.93694514,-0.52566993,-0.33567077,1.0670542,-0.61305475,0.3111015,0.16125037,-0.4993707,-1.0399522
299,-0.511776,1.0029109,0.232311,0.98557687,-0.4930583,-0.050005753,1.052272,-0.40197763,0.1213195,0.3315925,-0.37829354,-0.94634366
3,0.7212448,0.19837321,-0.6013588,0.18737,-0.86115384,1.4620023,-0.37870824,-1.3397199,-0.16326408,1.4214054,-0.8871934,-0.3458241
30,1.274854,0.47282705,-0.25666517,1.6223366,-0.14299065,0.47498745,0.4759583,-0.10560027,-0.33930513,0.061704468,0.54734796,0.30756786
300,-0.4282004,0.8641776,-0.07204104,1.1739846,-0.12097493,0.08291328,1.0129812,-0.6799161,-0.0927501,0.50555605,0.029946115,-1.1663227
301,-0.5167601,0.9235878,-0.10644794,1.2952025,0.30102378,-0.042467453,0.83265525,-0.5765314,-0.2349931,0.61856097,0.14592779,-1.2905961
302,-0.33509555,0.7886909,0.02246151,1.1937454,-0.188511,0.13109376,0.9941287,-0.60529447,0.11464144,0.5788,0.06331724,-1.3116874
303,-0.061657496,0.71957606,0.4034141,1.0951519,-0.6891202,-0.48367503,0.7865891,-0.70549834,0.09418249,0.13181435,-0.46878326,-0.86236453
304,0.1341592,1.0162579,0.16298844,0.79227096,-0.7260686,-0.28245908,0.8914362,-0.4329684,0.18407945,0.0058565037,-0.27658635,-1.2754573
305,0.41363212,1.0008335,0.68111235,0.91558486,-1.0389032,-0.09610167,0.5271448,-0.60445243,-0.2077383,-0.114712074,-0.40795332,-1.00782
306,0.17501095,1.1045125,0.46654,0.85871994,-0.76844645,0.03904777,0.57792294,-0.58327085,-0.1767816,0.033707008,0.015017841,-1.253648
307,-0.3489828,0.8820959,0.27274475,0.987964,-0.16698478,0.26404378,0.7479559,-0.602817,-0.6115337,0.18118271,0.40672988,-1.1925547
308,-0.37229732,0.95028293,0.24210028,1.0076778,-0.1363039,0.47028786,0.60706466,-0.49332312,-0.61471534,0.24255538,0.54762655,-1.1883456
309,-0.6582658,0.83702934,0.2400895,1.0427094,0.34181422,0.46952108,0.53692484,-0.04557495,-0.6857399,0.36753023,0.54251564,-1.1101292
31,0.79517823,0.29311433,-0.70829463,1.4219153,0.023416348,0.60644555,-0.49379945,-0.3227866,-0.10848431,-0.70688987,0.36436307,0.14150652
310,-0.51238245,0.92710584,0.21728924,0.9280487,0.040759314,0.13720617,0.64859647,-0.44309324,-0.56856066,0.38040787,0.5901539,-1.1772053
311,-0.25791955,0.93219984,0.6645168,0.9522112,-0.32701293,0.14691602,0.43489972,-0.39712194,-0.43219507,0.28875,0.2608628,-1.21534
312,-0.023764983,0.9098874,0.44345713,0.8550292,-0.6875962,-0.23886296,0.7602076,-0.86681145,-0.25919986,-0.0834068,0.054084525,-1.1292044
313,0.27555573,0.85324746,0.9003919,0.88167113,-0.7711451,-0.04146743,0.29530054,-0.48620686,-0.44572976,-0.0769552,-0.058734354,-0.88542044
314,0.11971316,0.7868112,0.79111075,0.9687989,-0.89064103,0.03262984,0.55133957,-0.7500827,-0.35007256,0.175398,0.20491189,-1.2084895
315,-0.3009446,0.8279957,0.6854785,0.931537,-0.4646664,0.26132673,0.46200454,-0.20030576,-0.46018344,0.20225537,0.44107985,-1.0182941
316,-0.5666464,0.82527393,0.4200954,0.8902324,0.20979731,0.6482822,0.294321,0.08475892,-0.79367304,0.32518917,0.59427303,-0.8546429
317,-0.7150695,0.7840147,-0.08228093,0.9996238,0.20246704,1.1688588,0.7066685,-0.06999642,-0.6813912,0.6549901,0.8966632,-0.8327027
318,-0.5853636,0.9466038,0.23488228,0.92105025,0.124841616,0.83681905,0.5045223,0.037763212,-0.6843005,0.36151394,0.45847982,-0.87233853
319,0.056646395,0.8641954,0.6668641,0.7412526,-0.6102842,0.5363006,0.35135838,-0.2570319,-0.4530275,0.15318723,0.55985117,-0.9117169
32,0.81463045,0.59361297,-0.5185315,1.5701216,-0.17142856,0.44405964,-0.6213127,-0.39577627,0.005893067,-0.38923946,0.28884044,0.33637312
320,-0.034418963,0.9473426,0.6756296,0.8951212,-0.58695173,0.31965908,0.56562126,-0.4373691,-0.47481894,0.10205345,0.18791573,-1.1862187
321,0.2845488,0.83121383,0.69610953,0.80751354,-1.2235308,0.38545614,0.45111495,-0.73090243,-0.43707067,-0.031075412,0.25465414,-1.0062883
322,-0.15422617,0.7436885,0.76120067,0.7953642,-0.6940715,0.7043142,0.3402667,-0.25604498,-0.56093496,0.35919672,0.59565735,-0.74493223
323,-0.6506929,0.74105376,0.45644957,0.7959103,-0.07640807,0.7000082,0.6034269,-0.29062495,-0.5019401,0.24950127,0.65934306,-0.9203952
324,-0.35363355,0.7323438,0.20503408,0.94148517,-0.3427077,1.0447496,0.58907694,-0.2345741,-0.5039985,0.37107942,0.77098787,-0.8711032
325,-0.6047814,0.7668418,0.15105096,1.0267518,0.14270069,0.7549072,0.6439786,-0.14868414,-0.6601247,0.49949923,0.62784284,-0.8132233
326,-0.4157645,0.7076519,0.32732686,0.9594587,-0.12511283,0.67321914,0.4719819,-0.05754239,-0.68501145,0.55179787,0.26883152,-0.7047119
327,-0.016352445,0.7445492,0.60483056,0.963797,-0.49437925,0.5608187,0.22405186,-0.32487527,-0.62219304,0.44539395,0.349845,-0.8015121
328,0.26937068,0.76121336,0.7035004,0.74850434,-0.9265797,0.905837,0.33019328,-0.4051842,-0.30550307,0.3002115,0.46590695,-0.8004041
329,0.09315806,0.67700225,0.7494941,0.94677895,-0.87957436,0.71197075,0.23906147,-0.24347126,-0.51233554,0.45576924,0.56504345,-0.7675983
33,0.85803926,0.50408167,-0.4610633,1.789239,-0.33271933,0.6042954,-0.3474884,-0.4813353,0.032300193,-0.57363075,0.3891422,0.28806186
330,0.5560105,1.0272938,0.9547123,0.7895147,-0.92623633,0.7967026,0.017522877,-0.093220346,-0.5017861,0.15831375,0.56655407,-0.7978956
331,0.21846123,0.78679883,0.6360093,0.77892095,-0.7603887,0.9815461,0.2778811,-0.20407516,-0.4090932,0.38273215,0.5614814,-0.7823034
332,-0.32686445,0.83188486,0.5128621,0.89286584,-0.4322346,0.9428983,0.44133806,-0.01559495,-0.5026064,0.43573332,0.4639396,-0.8103559
333,-0.9717584,0.8407091,-0.21224514,0.92576474,0.5070999,0.97374535,0.87405354,0.0073896516,-0.6496471,0.7679653,0.97148,-0.8798393
334,-0.5787532,0.78991914,0.0727169,0.86710864,-0.06899395,1.0568037,0.6847354,-0.13682187,-0.5664253,0.49321967,0.81708956,-0.8446768
335,-0.36359692,0.7425912,0.52709174,0.898513,-0.60294807,1.0629972,0.5898994,-0.28294268,-0.55176955,0.35226464,0.81166536,-0.8025686
336,0.34629452,0.9073426,0.68883073,0.7905829,-0.6843079,0.89958215,0.20291467,-0.15601811,-0.46736276,0.2383383,0.443777,-0.8099036
337,0.4313543,0.78218013,0.89053893,0.82198787,-1.1844214,0.9070543,0.13828453,-0.6003835,-0.42394674,0.13406292,0.4054767,-0.63462377
338,0.57735634,0.7430673,0.9305236,0.8193978,-0.92684525,0.72179025,-0.16744432,-0.23600781,-0.5014699,0.25146312,0.27443483,-0.6327078
339,-0.5160492,0.74304366,0.16460258,0.9100983,-0.27845436,1.0622303,0.6873592,-0.20221469,-0.56236845,0.5402995,0.8792202,-0.8170665
34,0.8897504,0.66660136,-0.2800954,1.8497866,-0.27313069,0.61034906,-0.28674093,-0.67481613,0.15957333,-0.21209022,0.16854508,-0.1079854
340,-0.633125,0.74130493,0.12686437,0.9303363,0.18377818,0.8430114,0.45811802,0.1779716,-0.64286166,0.62920827,0.40543178,-0.7947577
341,-0.75128555,0.9397345,-0.23592104,1.0421771,0.360025,0.8106693,0.7446948,0.04000832,-0.6493877,0.6284547,0.65765166,-0.9843369
342,-0.81864494,1.0011612,0.14981905,0.87813354,0.016635982,1.0587313,0.7700964,0.04442833,-0.57084507,0.5200922,0.63394105,-0.8649235
343,-0.36181659,0.8088567,0.41424298,0.8193992,-0.5554807,1.0130835,0.55829597,-0.14487039,-0.36849225,0.34929416,0.6937409,-0.90574616
344,0.6452761,0.90052503,0.6672464,0.80439895,-1.058248,0.96213955,0.23822396,-0.3614991,-0.25268137,0.28238568,0.4134482,-0.79023564
345,-0.15740031,0.7635116,0.8302983,0.54498786,-0.8844309,1.5226665,0.21331178,-0.3078249,-0.24026972,-0.09648378,0.6997428,-0.8101656
346,0.12636489,0.8266177,0.9545067,0.8356976,-1.0711367,0.95900077,0.25512332,-0.33253035,-0.43127394,0.2914192,0.56196564,-0.71534526
347,0.1308073,0.76147395,0.58949554,0.73269755,-0.7468055,1.0404985,0.2591165,-0.22520952,-0.31252515,0.29542965,0.6110353,-0.6658766
348,-0.07923275,0.8490881,0.43040186,0.83197385,-0.4501374,0.804197,0.24769235,0.123442434,-0.4383628,0.379765,0.33244222,-0.76278496
349,-0.3227729,0.78763574,0.181699,0.72904444,-0.11404282,0.88490707,0.3834704,-0.0051537678,-0.5383305,0.43836033,0.6373437,-0.8267911
35,1.0138443,0.41738182,-0.3719113,1.5226846,-0.12264881,0.37941754,-0.4356338,-0.5417055,0.07113466,-0.38299382,0.34903142,0.25479618
350,-0.4099627,0.70077246,0.24499193,0.8686058,-0.37977618,1.029425,0.5886176,-0.22064811,-0.5142251,0.42894143,0.72188413,-0.8030526
351,-0.13781781,0.6645001,0.5865198,0.82868886,-0.5200063,1.0505073,0.49771005,-0.47297713,-0.47662553,0.26743263,0.6046923,-0.82748526
352,0.16355187,0.67888147,0.68248254,0.81529695,-0.7114157,1.1550384,0.19057144,-0.45868042,-0.2534637,0.14935619,0.37829903,-0.7760461
353,-0.31314132,0.8038827,0.6970073,0.5996296,-0.58619255,1.4955473,0.31225803,-0.31114924,-0.24816115,-0.39087844,0.32060584,-0.8326021
354,0.04286974,0.99609584,0.6523154,0.6749024,-0.68949646,1.3199635,0.62028015,-0.5186088,-0.32009906,-0.55134237,0.04433345,-0.4667723
355,-0.4300682,1.2190843,0.09049721,0.54880655,-0.1873057,1.056807,0.95388097,-0.23275195,-0.26756626,-0.43188405,-0.042091373,-0.538539
356,-0.90582776,1.413973,-0.029247416,0.5988301,0.0664501,1.0566478,0.94424456,-0.246413,-0.03537801,-0.34499088,-0.09309103,-0.8520283
357,-0.6446768,1.2823817,-0.47389302,0.47443455,0.2607652,0.9110008,1.0074786,0.20724793,-0.19251867,-0.50448173,-0.56622463,-0.5224329
358,-0.6265405,1.133002,-0.18480359,0.6937782,0.34473357,1.432531,0.80107725,0.047376074,-0.5580839,-0.1270098,0.2419007,-0.6538786
359,-0.25066248,0.8753614,0.5191084,0.66004354,-0.17692935,1.2462454,0.39219278,-0.22889279,-0.41070706,0.2022494,0.491314,-0.7839
36,0.636657,0.8139662,-0.5309578,1.4440186,-0.18335678,0.64123404,-0.7460178,-0.3045838,-0.5116253,-0.45875645,0.12878743,0.23855603
360,-0.532029,0.83152544,0.559712,0.643135,-0.22592829,1.3261102,0.47194773,-0.37982753,-0.23682037,-0.06445236,0.44332328,-0.860704
37,0.42788664,0.95234466,-0.5494757,1.4886587,-0.4040397,0.7451239,-0.73616195,-0.36973873,-0.26905057,-0.16923349,0.11000517,0.2154942
38,0.43485358,0.97928005,-0.5153768,1.4341094,-0.27545395,0.8212396,-0.5023797,-0.39448553,-0.48751095,-0.11675312,0.053189147,-0.1433787
39,0.44610673,0.5265048,-0.7160978,1.6729114,-0.5985676,0.5319295,-0.84679854,-0.5781619,-0.32352048,-0.20718907,0.031660546,-0.07603963
4,0.76057327,-0.034956682,-0.44629404,0.053304147,-0.92505807,1.6182266,-0.16941772,-0.9478424,-0.21577625,1.3167523,-0.77786493,-0.24493429
40,0.41384834,0.44595233,-0.6103359,1.7411231,-0.6002014,0.47536224,-0.6137774,-0.5159573,-0.26935303,-0.20205452,-0.08039528,-0.2008812
41,0.41206124,1.1202445,-0.63159454,1.5137017,-0.48796704,0.7270384,-1.103439,-0.4822485,-0.76512134,-0.38643786,0.054029934,0.1258988
42,0.289479,1.1180736,-0.5757016,0.98578376,-0.35418043,0.89597374,-0.9385249,-0.18364337,-0.7591348,-0.5071604,0.19527918,0.3162524
43,0.27489555,1.1212211,-0.60027534,1.3997355,-0.5895654,0.96362907,-0.8911688,-0.17015333,-0.60514385,-0.31472906,0.09948055,0.29207847
44,0.6011838,0.90468997,-0.4841663,1.353254,-0.15447369,1.0599695,-0.59753084,0.22853528,-0.55506104,-0.49975872,0.23150025,0.4393669
45,0.3906432,1.1429075,-0.6362694,1.2823542,-0.025203202,1.1208038,-0.51680064,-0.24259391,-0.64344627,-0.3202571,0.09143376,0.11103111
46,0.2046772,0.8955621,-0.17073166,0.943293,-0.44424513,0.6312075,-1.1296568,0.5084836,-1.1237947,-0.68040806,-0.330967,0.035677776
47,0.12867394,0.98832935,-0.22572112,1.2613412,-1.2769319,0.31849062,-1.2618208,-0.14842568,-1.5449212,-0.05485472,-0.40330943,-0.27143365
48,0.070295654,0.91373247,-0.6030836,1.018085,-0.74032307,0.42451724,-1.1335568,-0.059481658,-1.3239619,-0.33853835,-0.18692866,-0.009461885
49,0.15518023,1.1440988,-0.3907366,1.0415035,-0.92615175,0.4266455,-0.8247325,-0.33468214,-1.5977184,-0.021529539,-0.22621694,-0.46991313
5,0.5222062,0.3561796,-0.43033874,0.41422212,-0.7445004,1.5878725,-0.55333865,-1.1517739,0.10897661,1.4381102,-0.79995954,-0.741731
50,0.027537974,0.97890097,-0.5481433,1.1125771,-0.82794356,0.4034187,-0.8668686,-0.18099734,-1.4744502,-0.1805891,-0.33804262,-0.20238584
51,0.27838778,0.8760497,0.13109699,1.2931539,-0.494273,0.876698,-0.9766037,0.6784063,-1.4383377,-0.3313826,-0.48155582,-0.21498993
52,-0.0013839398,0.87374634,0.5795145,1.0958402,-0.91866976,0.93647945,-0.3667948,1.2077509,-1.3205653,-0.19874938,-0.54963887,-0.2613818
53,0.17017472,0.93480724,0.24058288,1.2690791,-0.96975464,0.89142215,-0.5035794,0.80312127,-1.3552209,-0.2944716,-0.40949923,-0.15577373
54,0.21042435,0.8671437,0.40250862,1.1703573,-0.75579786,0.99281275,-0.44781235,0.9899592,-1.4290845,-0.3462645,-0.41904938,-0.32928935
55,0.22531554,0.9069557,0.41615018,0.91377395,-0.74694693,1.0684872,-0.19663015,1.0940436,-1.4440198,-0.4680954,-0.2675591,-0.2824887
56,0.31045792,0.09860054,0.33158967,1.6044036,-0.16062011,0.18246435,-0.36053765,0.42328757,-0.9565996,0.23298728,-1.224695,-0.13502516
57,0.067263596,0.60811394,0.66342914,1.2438251,-0.31255862,0.5077154,-0.1680767,0.89818317,-1.1522472,0.5318568,-1.1089592,-0.61323625
58,0.10315405,0.526291,0.48992738,1.3395383,-0.38687882,0.32285848,-0.23409228,0.8392656,-1.1484083,0.51562494,-0.9970764,-0.44451478
59,0.19489779,0.6749908,0.60739875,1.2251177,-0.18225028,0.47846666,-0.13522175,0.77887505,-1.1782533,0.7152094,-1.1492769,-0.8670584
6,0.9003898,0.19893518,-0.40810484,0.1831153,-0.6857155,1.4959254,-0.027302122,-1.2109354,-0.66887474,1.1294354,-0.80860525,-0.17761362
60,-0.040723346,0.73557746,0.31408173,1.1364589,-0.28682658,0.4310857,-0.27606043,0.82680225,-1.2978698,0.5372906,-1.0689394,-0.6238919
61,0.139316,0.44530848,0.9787178,1.4640899,-0.059662215,0.56327105,-0.01895092,0.29981545,-0.6591247,0.6110675,-1.1376569,-0.16228189
62,0.22101492,0.39732623,0.5685655,1.4867392,-0.55234957,0.642346,-0.11019188,0.7760236,-0.69120294,0.1448974,-0.89111924,-0.15497868
63,0.34338674,0.33892044,0.8110167,1.5050204,-0.40503988,0.60770816,0.25136167,0.42649916,-0.39894074,0.44914138,-1.0129316,-0.44338742
64,0.115483455,0.5434386,0.73097503,1.4211934,-0.4565971,0.5153682,0.17075399,0.78877574,-0.50281763,0.33827937,-0.9530354,-0.45518446
65,0.24917574,0.35804322,0.35809857,1.5607303,-0.5027167,0.4233062,0.0045087035,0.7619215,-0.74442714,0.35608134,-0.99401456,-0.60534936
66,0.24539962,0.6670619,0.9704092,1.1325635,-0.18063153,0.3689901,-0.077706225,0.4527956,-0.047025967,0.7462684,-1.0372574,0.46183535
67,-0.04576098,0.6697329,1.0443956,1.5872595,-0.26856196,0.5465851,0.24463949,0.19151546,-0.07156345,0.77784824,-0.95659715,-0.17182808
68,0.04747942,0.8108996,0.8610809,1.4136239,-0.32778507,0.5922533,0.14817704,0.17538275,-0.11472599,0.6945945,-0.6638786,-0.07929838
69,-0.020114439,1.024248,0.9860193,1.4283166,0.034753755,0.55897504,0.08538054,-0.08432415,0.018235382,0.8811382,-0.7602348,-0.10977975
7,0.90039676,0.1745515,-0.5218807,0.2053254,-0.7760507,1.4629716,0.37310573,-1.0578306,-0.8545613,0.96993923,-0.82209826,0.14499831
70,0.09584352,0.57865804,0.8012069,1.5464612,-0.22919664,0.4961404,0.25826117,0.22953479,-0.23846406,0.62410015,-0.9386092,-0.27261165
71,0.5707593,0.9557997,0.9644837,1.195357,-0.43561915,1.011136,0.18319355,0.55478674,0.111441374,0.37052566,-0.52104855,0.18554184
72,0.38209447,0.90162534,0.7482552,1.3041755,-0.45094177,0.92531776,0.3100656,0.2255619,-0.0008574873,0.50136167,-0.45502618,-0.120017365
73,0.30848047,0.73670423,0.9099563,1.2271893,-0.24418867,0.69307154,0.19765064,0.17785567,-2.966635e-05,0.5008702,-0.66368014,-0.06416809
74,0.57033473,0.78975093,0.675707,1.278514,-0.5077271,1.0406132,0.42253044,0.32696638,-0.063336335,0.25340235,-0.42944783,-0.29636216
75,0.5158509,0.9493995,0.74711305,1.1556697,-0.27355248,0.9207368,0.27269304,0.28036356,-0.006926575,0.35379052,-0.57032526,0.03072669
76,0.7517376,1.626581,0.9347985,0.45881903,0.046552148,0.48530713,-0.05335479,0.3678427,-0.11043096,0.9074208,-0.24557194,-0.023999652
77,0.19958119,1.7276213,1.1152543,0.92470807,0.1900814,0.56983435,-0.20452505,-0.0026065796,0.17801566,0.8065776,-0.50298697,0.047199726
78,0.15629154,1.3588347,0.9527118,0.9508041,0.015244818,0.56766504,-0.20222957,-0.03361821,-0.03943265,0.720269,-0.3169313,0.26335227
79,0.049235918,1.2496289,0.7031635,1.2762386,0.12566823,0.5363801,-0.14269665,-0.087245144,-0.14331435,0.6581984,-0.41669407,-0.09609588
8,1.0508618,0.20834564,-0.43454382,0.14550382,-0.6423985,1.3586687,0.2709099,-0.9037583,-0.7554453,0.93282855,-0.58429784,0.2223057
80,0.12040929,1.3669803,0.42148095,1.1704324,0.13660064,0.45702153,0.07213424,0.16772099,0.14917631,0.67823297,-0.580577,0.048754722
81,0.35835654,1.9315035,1.185284,0.16709568,0.22767568,0.3730117,-0.24052371,0.3306514,0.03933658,0.89480704,-0.052713376,0.085149735
82,0.90967184,1.9099933,1.2047921,-0.09321591,-0.093945354,0.8766078,0.39722165,0.03543787,-0.27632254,0.82879966,0.05747949,0.15439168
83,0.7625819,1.888748,1.4273348,0.258347,0.013182868,0.8332058,0.20394652,0.136408,-0.13736033,0.9158151,0.10374687,0.05554765
84,0.6090571,1.8928076,1.3833736,0.25106466,-0.122700885,0.88987637,0.01916451,-0.02346504,-0.022462586,0.6895009,0.0040106103,0.2370098
85,1.3507217,1.9483641,1.235025,0.38917115,0.60360134,0.8756192,0.5392215,-0.04858089,0.38026586,0.83987135,0.121395275,-0.13316716
86,0.2173009,1.7575519,0.29004142,0.5732522,-0.77038926,-0.010393538,0.10056975,0.47243688,0.004497409,1.2916563,0.0038098707,0.32743505
87,-0.0008961179,1.462426,0.2826312,0.9895283,-0.39314014,0.3048202,-0.080139756,0.14070563,-0.24951217,1.2400968,0.05324307,0.017223468
88,0.08492163,1.3080148,0.46038562,0.9559463,-0.50280094,0.4888303,-0.03899458,0.27247107,-0.06841196,0.9149344,-0.12936503,0.035333633
89,0.20881446,1.367424,0.21846154,1.025484,-0.43213373,0.45321864,0.12506281,0.1504228,-0.2905618,0.9887721,-0.07341039,0.015493667
9,0.96795803,0.17821819,-0.2434727,0.17038101,-0.62677574,1.5839479,0.44927672,-0.744438,-0.71109176,1.1000137,-0.63828886,-0.2570568
90,0.21212219,1.5441709,0.51238364,0.72480416,-0.19601576,0.4207838,0.03710585,0.22698034,-0.08287941,0.9592851,-0.16045666,0.09260248
91,0.3294499,1.4483455,-0.24133621,0.85192305,-1.2425492,0.27548522,0.5530109,0.49115062,-0.25908467,0.81614894,-0.14124519,-0.028608473
92,0.15661286,1.6094484,-0.23636982,0.93558985,-0.8093887,0.20157677,0.16884308,0.2598382,-0.09346441,0.9552961,-0.28267822,-0.4307782
93,0.19259933,1.4441968,-0.20233405,1.1672252,-0.7136559,0.38355452,0.22891945,0.11344882,-0.3386612,0.850009,-0.26081344,-0.31008545
